"","Temp.C","temp.Cat","trial","treatment","genotype","fragment.ID","individual.ID","rate.type","umol.cm2.hr"
"577",30.500038895,27,2701,"T3","M5","M503a","M503","R",-0.408480537
"578",30.477991635,28,2803,"T3","M5","M503a","M503","R",-0.476002193
"579",30.377063855,29,2904,"T3","M5","M503a","M503","R",-0.451901488
"580",30.371860885,30,3006,"T3","M5","M503a","M503","R",-0.332009417
"581",30.28939975,31,3102,"T3","M5","M503a","M503","R",-0.608268199
"582",30.423050125,32,3203,"T3","M5","M503a","M503","R",-0.502779242
"583",30.402037195,33,3305,"T3","M5","M503a","M503","R",-0.39380318
"584",30.36028088,34,3406,"T3","M5","M503a","M503","R",-0.297237673
"585",30.5620949,27,2703,"T3","M5","M503b","M503","R",-0.440466264
"586",30.471864465,28,2804,"T3","M5","M503b","M503","R",-0.480640078
"587",30.50375077,29,2906,"T3","M5","M503b","M503","R",-0.472449506
"588",30.48170673,30,3001,"T3","M5","M503b","M503","R",-0.448237986
"589",30.29375416,31,3103,"T3","M5","M503b","M503","R",-0.599704345
"590",30.32059529,32,3205,"T3","M5","M503b","M503","R",-0.364337437
"591",30.425420885,33,3306,"T3","M5","M503b","M503","R",-0.406828918
"592",30.315561155,34,3402,"T3","M5","M503b","M503","R",-0.36929813
"593",30.52681377,27,2705,"T3","M5","M503c","M503","R",-0.340421143
"594",30.16835582,28,2806,"T3","M5","M503c","M503","R",-0.405999247
"595",30.43520691,29,2902,"T3","M5","M503c","M503","R",-0.443718577
"596",30.46932537,30,3003,"T3","M5","M503c","M503","R",-0.474230632
"597",30.21551191,31,3105,"T3","M5","M503c","M503","R",-0.543131799
"598",30.42712498,32,3201,"T3","M5","M503c","M503","R",-0.399929399
"599",30.57888932,33,3302,"T3","M5","M503c","M503","R",-0.349876695
"600",30.43314977,34,3404,"T3","M5","M503c","M503","R",-0.316436488
"601",30.173532345,27,2705,"T3","M5","M503d","M503","R",-0.41329122
"602",29.985407325,28,2801,"T3","M5","M503d","M503","R",-0.532718465
"603",30.074466325,29,2902,"T3","M5","M503d","M503","R",-0.484979861
"604",30.17272712,30,3004,"T3","M5","M503d","M503","R",-0.519539624
"605",30.11139117,31,3106,"T3","M5","M503d","M503","R",-0.539942879
"606",29.930606265,32,3201,"T3","M5","M503d","M503","R",-0.497457841
"607",29.995470735,33,3303,"T3","M5","M503d","M503","R",-0.458199533
"608",30.033215805,34,3404,"T3","M5","M503d","M503","R",-0.347694033
"609",30.06650846,27,2705,"C","M5","M50Ca","M50C","R",-0.498883033
"610",29.92754295,28,2806,"C","M5","M50Ca","M50C","R",-0.576505411
"611",30.04331947,29,2902,"C","M5","M50Ca","M50C","R",-0.536621857
"612",29.948496655,30,3003,"C","M5","M50Ca","M50C","R",-0.701750358
"613",30.12288274,31,3105,"C","M5","M50Ca","M50C","R",-0.636907195
"614",30.12511244,32,3201,"C","M5","M50Ca","M50C","R",-0.512933019
"615",30.007358035,33,3302,"C","M5","M50Ca","M50C","R",-0.442865176
"616",30.12240435,34,3404,"C","M5","M50Ca","M50C","R",-0.35335956
"617",30.0503049,27,2702,"C","M5","M50Cb","M50C","R",-0.478604833
"618",30.02434929,28,2804,"C","M5","M50Cb","M50C","R",-0.50944874
"619",30.06914109,29,2905,"C","M5","M50Cb","M50C","R",-0.562430231
"620",29.99665551,30,3001,"C","M5","M50Cb","M50C","R",-0.630812774
"621",30.07060262,31,3103,"C","M5","M50Cb","M50C","R",-0.628480932
"622",29.968110165,32,3204,"C","M5","M50Cb","M50C","R",-0.570206915
"623",29.92916213,33,3306,"C","M5","M50Cb","M50C","R",-0.460942467
"624",30.050941335,34,3401,"C","M5","M50Cb","M50C","R",-0.39342328
"625",31.455521715,27,2701,"C","M5","M50Cc","M50C","R",-0.365832164
"626",31.294172455,28,2802,"C","M5","M50Cc","M50C","R",-0.486257209
"627",31.407467295,29,2904,"C","M5","M50Cc","M50C","R",-0.537697461
"628",31.34936934,30,3005,"C","M5","M50Cc","M50C","R",-0.512011128
"629",31.379657755,31,3101,"C","M5","M50Cc","M50C","R",-0.586566646
"630",31.33998551,32,3203,"C","M5","M50Cc","M50C","R",-0.535886432
"631",31.21168916,33,3304,"C","M5","M50Cc","M50C","R",-0.452804156
"632",31.225473765,34,3406,"C","M5","M50Cc","M50C","R",-0.329939938
"633",31.44194396,27,2701,"C","M5","M50Cd","M50C","R",-2.322717009
"634",31.439874745,28,2803,"C","M5","M50Cd","M50C","R",-2.074003675
"635",31.36961761,29,2904,"C","M5","M50Cd","M50C","R",-2.241822679
"636",31.321017275,30,3006,"C","M5","M50Cd","M50C","R",-2.250455515
"637",31.33250309,31,3102,"C","M5","M50Cd","M50C","R",-2.148722981
"638",31.37693176,32,3203,"C","M5","M50Cd","M50C","R",-2.256516958
"639",31.38428689,33,3305,"C","M5","M50Cd","M50C","R",-1.862827845
"640",31.471049585,34,3407,"C","M5","M50Cd","M50C","R",-1.359147794
"641",31.435326005,27,2705,"T1","M6","M601a","M601","R",-0.363419668
"642",31.31575227,28,2806,"T1","M6","M601a","M601","R",-0.422242705
"643",31.28169072,29,2902,"T1","M6","M601a","M601","R",-0.406690377
"644",31.390963795,30,3003,"T1","M6","M601a","M601","R",-0.509812075
"645",31.2608723,31,3105,"T1","M6","M601a","M601","R",-0.487607523
"646",31.33674537,32,3201,"T1","M6","M601a","M601","R",-0.477141755
"647",31.36257244,33,3302,"T1","M6","M601a","M601","R",-0.463218457
"648",31.320709565,34,3404,"T1","M6","M601a","M601","R",-0.317234974
"649",31.41614239,27,2701,"T1","M6","M601b","M601","R",-0.457893394
"650",31.288192515,28,2802,"T1","M6","M601b","M601","R",-0.555501667
"651",31.31369879,29,2904,"T1","M6","M601b","M601","R",-0.604093314
"652",31.286240605,30,3005,"T1","M6","M601b","M601","R",-0.504542527
"653",31.229983105,31,3101,"T1","M6","M601b","M601","R",-0.603252884
"654",31.238778995,32,3203,"T1","M6","M601b","M601","R",-0.532022166
"655",31.256068605,33,3304,"T1","M6","M601b","M601","R",-0.494776884
"656",31.235567175,34,3406,"T1","M6","M601b","M601","R",-0.452715344
"657",31.321951975,27,2704,"T1","M6","M601c","M601","R",-0.377137894
"658",31.252267745,28,2806,"T1","M6","M601c","M601","R",-0.457697501
"659",31.316854405,29,2901,"T1","M6","M601c","M601","R",-0.493781856
"660",31.32580415,30,3003,"T1","M6","M601c","M601","R",-0.559251354
"661",31.363457575,31,3105,"T1","M6","M601c","M601","R",-0.56351531
"662",31.21954279,32,3206,"T1","M6","M601c","M601","R",-0.561626015
"663",31.419540525,33,3302,"T1","M6","M601c","M601","R",-0.408554424
"664",31.421600225,34,3403,"T1","M6","M601c","M601","R",-0.22305238
"665",31.336803295,27,2705,"T1","M6","M601d","M601","R",-0.355300849
"666",31.297544525,28,2801,"T1","M6","M601d","M601","R",-0.40359398
"667",31.33400728,29,2902,"T1","M6","M601d","M601","R",-0.405437754
"668",31.294099475,30,3004,"T1","M6","M601d","M601","R",-0.467144247
"669",31.389877075,31,3106,"T1","M6","M601d","M601","R",-0.465824088
"670",31.19768445,32,3201,"T1","M6","M601d","M601","R",-0.447238309
"671",31.313615665,33,3303,"T1","M6","M601d","M601","R",-0.314836574
"672",31.35893987,34,3404,"T1","M6","M601d","M601","R",-0.251238788
"673",32.58202413,27,2701,"T2","M6","M602a","M602","R",-0.461592658
"674",32.555130425,28,2803,"T2","M6","M602a","M602","R",-0.457368372
"675",32.522805715,29,2904,"T2","M6","M602a","M602","R",-0.441785343
"676",32.432220355,30,3006,"T2","M6","M602a","M602","R",-0.404741334
"677",32.53686138,31,3102,"T2","M6","M602a","M602","R",-0.449963694
"678",32.45448318,32,3203,"T2","M6","M602a","M602","R",-0.377216673
"679",32.40641242,33,3305,"T2","M6","M602a","M602","R",-0.349992586
"680",32.40609059,34,3406,"T2","M6","M602a","M602","R",-0.317196165
"681",32.53658879,27,2706,"T2","M6","M602b","M602","R",-0.359539869
"682",32.48985324,28,2802,"T2","M6","M602b","M602","R",-0.383536764
"683",32.54473889,29,2903,"T2","M6","M602b","M602","R",-0.398695812
"684",32.46202605,30,3005,"T2","M6","M602b","M602","R",-0.340438331
"685",32.404944755,31,3101,"T2","M6","M602b","M602","R",-0.475173084
"686",32.376713815,32,3202,"T2","M6","M602b","M602","R",-0.44446983
"687",32.55712422,33,3304,"T2","M6","M602b","M602","R",-0.363062916
"688",32.479852835,34,3405,"T2","M6","M602b","M602","R",-0.322187586
"689",32.53213633,27,2705,"T2","M6","M602c","M602","R",-0.399207876
"690",32.328447755,28,2801,"T2","M6","M602c","M602","R",-0.496870145
"691",32.51233687,29,2902,"T2","M6","M602c","M602","R",-0.536706055
"692",32.466736915,30,3004,"T2","M6","M602c","M602","R",-0.496401958
"693",32.325335055,31,3106,"T2","M6","M602c","M602","R",-0.517309167
"694",32.505297345,32,3201,"T2","M6","M602c","M602","R",-0.501683457
"695",32.47950288,33,3303,"T2","M6","M602c","M602","R",-0.382088416
"696",32.419153505,34,3404,"T2","M6","M602c","M602","R",-0.422913952
"697",32.386175265,27,2703,"T2","M6","M602d","M602","R",-0.419678159
"698",32.39670963,28,2805,"T2","M6","M602d","M602","R",-0.374415962
"699",32.40149262,29,2906,"T2","M6","M602d","M602","R",-0.436978665
"700",32.45038575,30,3002,"T2","M6","M602d","M602","R",-0.460820005
"701",32.339457395,31,3104,"T2","M6","M602d","M602","R",-0.468484404
"702",32.342868145,32,3205,"T2","M6","M602d","M602","R",-0.473329399
"703",32.447311195,33,3301,"T2","M6","M602d","M602","R",-0.483477006
"704",32.413366325,34,3402,"T2","M6","M602d","M602","R",-0.352023131
"705",32.37944494,27,2704,"T3","M6","M603a","M603","R",-0.377079522
"706",32.44435799,28,2806,"T3","M6","M603a","M603","R",-0.473666866
"707",32.462226215,29,2901,"T3","M6","M603a","M603","R",-0.397511841
"708",32.47530242,30,3003,"T3","M6","M603a","M603","R",-0.542728052
"709",32.388508985,31,3105,"T3","M6","M603a","M603","R",-0.484429643
"710",32.38730723,32,3206,"T3","M6","M603a","M603","R",-0.393894698
"711",32.456493975,33,3302,"T3","M6","M603a","M603","R",-0.31170581
"712",32.31831103,34,3403,"T3","M6","M603a","M603","R",-0.270101828
"713",32.55467974,27,2706,"T3","M6","M603b","M603","R",-0.350405864
"714",32.496222465,28,2801,"T3","M6","M603b","M603","R",-0.441567322
"715",32.37126328,29,2903,"T3","M6","M603b","M603","R",-0.390586694
"716",32.56344148,30,3004,"T3","M6","M603b","M603","R",-0.461929555
"717",32.519777345,31,3106,"T3","M6","M603b","M603","R",-0.494266026
"718",32.480980655,32,3202,"T3","M6","M603b","M603","R",-0.43112695
"719",32.28836503,33,3303,"T3","M6","M603b","M603","R",-0.346515993
"720",32.48209671,34,3405,"T3","M6","M603b","M603","R",-0.266948143
"721",33.12116363,27,2706,"T3","M6","M603c","M603","R",-0.402380906
"722",33.08150393,28,2802,"T3","M6","M603c","M603","R",-0.465909734
"723",33.015058935,29,2903,"T3","M6","M603c","M603","R",-0.423851494
"724",33.036622965,30,3005,"T3","M6","M603c","M603","R",-0.453898252
"725",33.05494463,31,3101,"T3","M6","M603c","M603","R",-0.460171079
"726",33.083059005,32,3202,"T3","M6","M603c","M603","R",-0.390144397
"727",33.174922625,33,3304,"T3","M6","M603c","M603","R",-0.352124213
"728",32.98174191,34,3405,"T3","M6","M603c","M603","R",-0.338044145
"729",33.226481185,27,2702,"T3","M6","M603d","M603","R",-0.479355145
"730",33.203642755,28,2804,"T3","M6","M603d","M603","R",-0.465540104
"731",33.158120295,29,2905,"T3","M6","M603d","M603","R",-0.474170378
"732",33.013744635,30,3001,"T3","M6","M603d","M603","R",-0.565591522
"733",33.117356915,31,3103,"T3","M6","M603d","M603","R",-0.499948949
"734",33.008670785,32,3204,"T3","M6","M603d","M603","R",-0.537086182
"735",33.00910734,33,3306,"T3","M6","M603d","M603","R",-0.357573599
"736",33.12987064,34,3401,"T3","M6","M603d","M603","R",-0.376419568
"737",33.27791239,27,2706,"C","M6","M60Ca","M60C","R",-0.388577669
"738",33.17628505,28,2802,"C","M6","M60Ca","M60C","R",-0.437369256
"739",33.11838559,29,2903,"C","M6","M60Ca","M60C","R",-0.3847469
"740",33.141422645,30,3005,"C","M6","M60Ca","M60C","R",-0.406330831
"741",33.234129785,31,3101,"C","M6","M60Ca","M60C","R",-0.453141943
"742",33.12939257,32,3202,"C","M6","M60Ca","M60C","R",-0.455845954
"743",33.21998648,33,3304,"C","M6","M60Ca","M60C","R",-0.376847373
"744",33.180355475,34,3405,"C","M6","M60Ca","M60C","R",-0.30504856
"745",33.11741915,27,2704,"C","M6","M60Cb","M60C","R",-0.387118536
"746",33.13844721,28,2805,"C","M6","M60Cb","M60C","R",-0.399422772
"747",33.26058838,29,2901,"C","M6","M60Cb","M60C","R",-0.463030498
"748",33.179211335,30,3002,"C","M6","M60Cb","M60C","R",-0.378291959
"749",33.230027065,31,3104,"C","M6","M60Cb","M60C","R",-0.397253247
"750",33.14598954,32,3206,"C","M6","M60Cb","M60C","R",-0.461161438
"751",33.093841335,33,3301,"C","M6","M60Cb","M60C","R",-0.461034194
"752",33.25299153,34,3403,"C","M6","M60Cb","M60C","R",-0.203581681
"753",32.974775725,27,2706,"C","M6","M60Cc","M60C","R",-0.400662358
"754",33.018056475,28,2801,"C","M6","M60Cc","M60C","R",-0.414206308
"755",33.21034995,29,2903,"C","M6","M60Cc","M60C","R",-0.353910612
"756",33.072978985,30,3004,"C","M6","M60Cc","M60C","R",-0.386913577
"757",33.094313525,31,3106,"C","M6","M60Cc","M60C","R",-0.490772808
"758",33.130887935,32,3202,"C","M6","M60Cc","M60C","R",-0.419014117
"759",33.144474,33,3303,"C","M6","M60Cc","M60C","R",-0.389425989
"760",33.02319064,34,3405,"C","M6","M60Cc","M60C","R",-0.336172308
"761",33.206904665,27,2705,"C","M6","M60Cd","M60C","R",-0.344021342
"762",33.0637045,28,2801,"C","M6","M60Cd","M60C","R",-0.443247579
"763",33.182787155,29,2902,"C","M6","M60Cd","M60C","R",-0.416654314
"764",33.144113265,30,3004,"C","M6","M60Cd","M60C","R",-0.424312131
"765",33.13343354,31,3106,"C","M6","M60Cd","M60C","R",-0.427678709
"766",32.994130505,32,3201,"C","M6","M60Cd","M60C","R",-0.523565839
"767",33.200718715,33,3303,"C","M6","M60Cd","M60C","R",-0.374076921
"768",33.16693719,34,3404,"C","M6","M60Cd","M60C","R",-0.32699223
"769",26.411042815,27,2706,"T1","K2","K201a","K201","GP",0.944549357
"770",26.285931415,28,2801,"T1","K2","K201a","K201","GP",1.080211322
"771",26.442051465,29,2903,"T1","K2","K201a","K201","GP",1.249661946
"772",26.34798866,30,3004,"T1","K2","K201a","K201","GP",0.917723233
"773",26.40792688,31,3106,"T1","K2","K201a","K201","GP",0.912495023
"774",26.495725565,32,3202,"T1","K2","K201a","K201","GP",1.398171405
"775",26.427346165,33,3303,"T1","K2","K201a","K201","GP",1.084311167
"776",26.42070666,34,3405,"T1","K2","K201a","K201","GP",0.48103359
"777",26.418751425,27,2703,"T1","K2","K201b","K201","GP",0.921891138
"778",26.454835115,28,2805,"T1","K2","K201b","K201","GP",0.901125638
"779",26.296779,29,2906,"T1","K2","K201b","K201","GP",0.821747016
"780",26.486800255,30,3002,"T1","K2","K201b","K201","GP",1.10422596
"781",26.35641924,31,3104,"T1","K2","K201b","K201","GP",1.239327476
"782",26.23352487,32,3205,"T1","K2","K201b","K201","GP",1.00739541
"783",26.40047864,33,3301,"T1","K2","K201b","K201","GP",1.20259309
"784",26.26095583,34,3402,"T1","K2","K201b","K201","GP",0.740444309
"785",26.396846925,27,2701,"T1","K2","K201c","K201","GP",0.990289955
"786",26.40850227,28,2803,"T1","K2","K201c","K201","GP",1.053404045
"787",26.28914571,29,2904,"T1","K2","K201c","K201","GP",1.219934754
"788",26.22156436,30,3006,"T1","K2","K201c","K201","GP",0.578296021
"789",26.32101657,31,3102,"T1","K2","K201c","K201","GP",1.374653292
"790",26.438263855,32,3203,"T1","K2","K201c","K201","GP",1.290896787
"791",26.31917945,33,3305,"T1","K2","K201c","K201","GP",0.841044261
"792",26.422506205,34,3406,"T1","K2","K201c","K201","GP",0.353988793
"793",26.425956665,27,2704,"T1","K2","K201d","K201","GP",0.841320413
"794",26.424582585,28,2805,"T1","K2","K201d","K201","GP",0.996991159
"795",26.464896135,29,2901,"T1","K2","K201d","K201","GP",1.322394486
"796",26.344990565,30,3002,"T1","K2","K201d","K201","GP",1.034962991
"797",26.33136031,31,3104,"T1","K2","K201d","K201","GP",1.325326144
"798",26.34300791,32,3206,"T1","K2","K201d","K201","GP",0.836736346
"799",26.469831565,33,3301,"T1","K2","K201d","K201","GP",1.294753811
"800",26.27403809,34,3403,"T1","K2","K201d","K201","GP",0.674844205
"801",26.31821738,27,2706,"T2","K2","K202a","K202","GP",0.921630488
"802",26.40407251,28,2801,"T2","K2","K202a","K202","GP",1.111393512
"803",26.456289475,29,2903,"T2","K2","K202a","K202","GP",1.234973843
"804",26.46780414,30,3004,"T2","K2","K202a","K202","GP",0.821359036
"805",26.378185845,31,3106,"T2","K2","K202a","K202","GP",1.110871355
"806",26.36363632,32,3202,"T2","K2","K202a","K202","GP",1.439797006
"807",26.34473143,33,3303,"T2","K2","K202a","K202","GP",1.230809898
"808",26.41858541,34,3405,"T2","K2","K202a","K202","GP",0.540276944
"809",26.417124825,27,2704,"T2","K2","K202b","K202","GP",0.847309106
"810",26.435232395,28,2806,"T2","K2","K202b","K202","GP",0.825225135
"811",26.33052757,29,2901,"T2","K2","K202b","K202","GP",1.096502114
"812",26.35410647,30,3003,"T2","K2","K202b","K202","GP",0.916649681
"813",26.34727936,31,3105,"T2","K2","K202b","K202","GP",0.986005254
"814",26.288387995,32,3206,"T2","K2","K202b","K202","GP",0.547390645
"815",26.28127358,33,3302,"T2","K2","K202b","K202","GP",0.80222701
"816",26.37220693,34,3403,"T2","K2","K202b","K202","GP",0.276196233
"817",27.0920342,27,2703,"T2","K2","K202c","K202","GP",0.913697041
"818",27.124964555,28,2804,"T2","K2","K202c","K202","GP",0.943417673
"819",27.165666485,29,2906,"T2","K2","K202c","K202","GP",0.880958536
"820",27.17359155,30,3001,"T2","K2","K202c","K202","GP",1.013793783
"821",27.180141105,31,3103,"T2","K2","K202c","K202","GP",1.323013749
"822",27.05098725,32,3205,"T2","K2","K202c","K202","GP",0.968820756
"823",27.13296287,33,3306,"T2","K2","K202c","K202","GP",0.765673108
"824",27.179737005,34,3402,"T2","K2","K202c","K202","GP",0.539952512
"825",26.975087165,27,2705,"T2","K2","K202d","K202","GP",0.999709505
"826",27.165024415,28,2806,"T2","K2","K202d","K202","GP",0.950494688
"827",27.00744033,29,2902,"T2","K2","K202d","K202","GP",1.157177193
"828",27.145403925,30,3003,"T2","K2","K202d","K202","GP",1.067512628
"829",27.227113125,31,3105,"T2","K2","K202d","K202","GP",1.167914937
"830",27.162567765,32,3201,"T2","K2","K202d","K202","GP",1.375382612
"831",27.163459615,33,3302,"T2","K2","K202d","K202","GP",0.906876288
"832",27.127776235,34,3404,"T2","K2","K202d","K202","GP",0.363401365
"833",27.29955911,27,2702,"T3","K2","K203a","K203","GP",0.848773281
"834",27.186243905,28,2803,"T3","K2","K203a","K203","GP",0.912810266
"835",27.17924261,29,2905,"T3","K2","K203a","K203","GP",1.126552322
"836",27.169694225,30,3006,"T3","K2","K203a","K203","GP",0.560633246
"837",27.1069083,31,3102,"T3","K2","K203a","K203","GP",1.395100241
"838",27.14101971,32,3204,"T3","K2","K203a","K203","GP",1.093713484
"839",27.10547157,33,3305,"T3","K2","K203a","K203","GP",0.677116241
"840",27.090344775,34,3401,"T3","K2","K203a","K203","GP",0.374416682
"841",27.09397208,27,2701,"T3","K2","K203b","K203","GP",1.040925516
"842",27.11799962,28,2802,"T3","K2","K203b","K203","GP",1.205428699
"843",27.13402059,29,2904,"T3","K2","K203b","K203","GP",1.141701949
"844",27.065994815,30,3005,"T3","K2","K203b","K203","GP",0.681755675
"845",27.149023385,31,3101,"T3","K2","K203b","K203","GP",1.507139727
"846",27.121660575,32,3203,"T3","K2","K203b","K203","GP",1.429837844
"847",27.23054577,33,3304,"T3","K2","K203b","K203","GP",0.83377776
"848",27.16448477,34,3406,"T3","K2","K203b","K203","GP",0.296372197
"849",27.339594945,27,2703,"T3","K2","K203c","K203","GP",0.871056703
"850",27.24467001,28,2805,"T3","K2","K203c","K203","GP",0.896251723
"851",27.258134545,29,2906,"T3","K2","K203c","K203","GP",0.789402207
"852",27.279009185,30,3002,"T3","K2","K203c","K203","GP",1.058992334
"853",27.273974625,31,3104,"T3","K2","K203c","K203","GP",1.2148614
"854",27.3247067,32,3205,"T3","K2","K203c","K203","GP",0.849305277
"855",27.32596311,33,3301,"T3","K2","K203c","K203","GP",0.990618766
"856",27.359169065,34,3402,"T3","K2","K203c","K203","GP",0.388643626
"857",27.23612863,27,2704,"T3","K2","K203d","K203","GP",0.794656253
"858",27.353807655,28,2805,"T3","K2","K203d","K203","GP",0.842011371
"859",27.25999852,29,2901,"T3","K2","K203d","K203","GP",1.185701699
"860",27.218260735,30,3002,"T3","K2","K203d","K203","GP",0.95294184
"861",27.204587715,31,3104,"T3","K2","K203d","K203","GP",1.11521827
"862",27.243026655,32,3206,"T3","K2","K203d","K203","GP",0.563398756
"863",27.285461115,33,3301,"T3","K2","K203d","K203","GP",1.019626606
"864",27.176283505,34,3403,"T3","K2","K203d","K203","GP",0.332547749
