"","Temp.C","temp.Cat","trial","treatment","genotype","fragment.ID","individual.ID","rate.type","umol.cm2.hr"
"865",28.31235991,27,2704,"C","K2","K20Ca","K20C","GP",0.988428379
"866",28.33710049,28,2806,"C","K2","K20Ca","K20C","GP",0.881666215
"867",28.31459938,29,2901,"C","K2","K20Ca","K20C","GP",1.348840867
"868",28.342707765,30,3003,"C","K2","K20Ca","K20C","GP",1.099078567
"869",28.234722805,31,3105,"C","K2","K20Ca","K20C","GP",1.360162903
"870",28.191228825,32,3206,"C","K2","K20Ca","K20C","GP",0.842676414
"871",28.274152915,33,3302,"C","K2","K20Ca","K20C","GP",1.090149341
"872",28.27707261,34,3403,"C","K2","K20Ca","K20C","GP",0.497491316
"873",28.56827493,27,2703,"C","K2","K20Cb","K20C","GP",0.856144718
"874",28.459557645,28,2804,"C","K2","K20Cb","K20C","GP",0.766966407
"875",28.520001985,29,2906,"C","K2","K20Cb","K20C","GP",0.681236128
"876",28.44536375,30,3001,"C","K2","K20Cb","K20C","GP",0.863843653
"877",28.556070815,31,3103,"C","K2","K20Cb","K20C","GP",0.954013171
"878",28.412209935,32,3205,"C","K2","K20Cb","K20C","GP",0.691712315
"879",28.492968995,33,3306,"C","K2","K20Cb","K20C","GP",0.362468633
"880",28.46833655,34,3402,"C","K2","K20Cb","K20C","GP",0.2456555
"881",28.40618909,27,2702,"C","K2","K20Cc","K20C","GP",0.992488151
"882",28.30339574,28,2803,"C","K2","K20Cc","K20C","GP",1.065900194
"883",28.31938321,29,2905,"C","K2","K20Cc","K20C","GP",1.159659917
"884",28.362135585,30,3006,"C","K2","K20Cc","K20C","GP",0.640704055
"885",28.3960556,31,3102,"C","K2","K20Cc","K20C","GP",1.394996936
"886",28.3685016,32,3205,"C","K2","K20Cc","K20C","GP",1.194097862
"887",28.40048862,33,3305,"C","K2","K20Cc","K20C","GP",0.874587845
"888",28.682850655,34,3401,"C","K2","K20Cc","K20C","GP",0.580499876
"889",28.51200627,27,2703,"C","K2","K20Cd","K20C","GP",0.905391415
"890",28.527113365,28,2805,"C","K2","K20Cd","K20C","GP",0.973705488
"891",28.50222913,29,2906,"C","K2","K20Cd","K20C","GP",0.876332163
"892",28.533099845,30,3002,"C","K2","K20Cd","K20C","GP",1.153114711
"893",28.6132263,31,3104,"C","K2","K20Cd","K20C","GP",1.231183029
"894",28.56478412,32,3205,"C","K2","K20Cd","K20C","GP",0.893882452
"895",28.55228898,33,3301,"C","K2","K20Cd","K20C","GP",0.999297455
"896",28.580479615,34,3402,"C","K2","K20Cd","K20C","GP",0.382144976
"897",28.307436125,27,2706,"T1","M5","M501a","M501","GP",0.728163435
"898",28.3534906,28,2802,"T1","M5","M501a","M501","GP",0.94482616
"899",28.355797165,29,2903,"T1","M5","M501a","M501","GP",1.06985409
"900",28.30045088,30,3005,"T1","M5","M501a","M501","GP",0.553238613
"901",28.291902645,31,3101,"T1","M5","M501a","M501","GP",1.288523615
"902",28.36586251,32,3202,"T1","M5","M501a","M501","GP",1.196336774
"903",28.351356005,33,3304,"T1","M5","M501a","M501","GP",0.876401885
"904",28.24670015,34,3405,"T1","M5","M501a","M501","GP",0.365716263
"905",28.18807588,27,2702,"T1","M5","M501b","M501","GP",0.839131294
"906",28.22796757,28,2803,"T1","M5","M501b","M501","GP",0.940817768
"907",28.25493998,29,2905,"T1","M5","M501b","M501","GP",1.088353144
"908",28.290074385,30,3006,"T1","M5","M501b","M501","GP",0.509135658
"909",28.15756277,31,3102,"T1","M5","M501b","M501","GP",1.280291642
"910",28.11676352,32,3204,"T1","M5","M501b","M501","GP",1.2073686
"911",28.21753066,33,3305,"T1","M5","M501b","M501","GP",0.835149766
"912",28.20249505,34,3401,"T1","M5","M501b","M501","GP",0.506071694
"913",29.073833715,27,2702,"T1","M5","M501c","M501","GP",0.944681912
"914",29.15970212,28,2804,"T1","M5","M501c","M501","GP",1.081058398
"915",29.13200379,29,2905,"T1","M5","M501c","M501","GP",1.224717213
"916",29.14650744,30,3001,"T1","M5","M501c","M501","GP",1.162693033
"917",29.05561506,31,3103,"T1","M5","M501c","M501","GP",1.190959879
"918",29.091817605,32,3204,"T1","M5","M501c","M501","GP",1.100898767
"919",29.02703657,33,3306,"T1","M5","M501c","M501","GP",0.584858023
"920",28.91211814,34,3401,"T1","M5","M501c","M501","GP",0.567929755
"921",29.377231155,27,2703,"T1","M5","M501d","M501","GP",0.901254631
"922",29.540651855,28,2804,"T1","M5","M501d","M501","GP",1.063587203
"923",29.44993647,29,2906,"T1","M5","M501d","M501","GP",0.868042935
"924",29.403191795,30,3001,"T1","M5","M501d","M501","GP",1.209299737
"925",29.355126915,31,3103,"T1","M5","M501d","M501","GP",1.372544549
"926",29.364475595,32,3205,"T1","M5","M501d","M501","GP",0.935151866
"927",29.36887439,33,3306,"T1","M5","M501d","M501","GP",0.549913168
"928",29.387112545,34,3402,"T1","M5","M501d","M501","GP",0.554198774
"929",29.333946675,27,2704,"T2","M5","M502a","M502","GP",0.842773103
"930",29.287617625,28,2805,"T2","M5","M502a","M502","GP",0.874668515
"931",29.25560508,29,2901,"T2","M5","M502a","M502","GP",1.237749749
"932",29.35411946,30,3002,"T2","M5","M502a","M502","GP",1.002048943
"933",29.251682385,31,3104,"T2","M5","M502a","M502","GP",1.259712615
"934",29.339921555,32,3206,"T2","M5","M502a","M502","GP",0.52760767
"935",29.36095908,33,3301,"T2","M5","M502a","M502","GP",0.893646866
"936",29.270233765,34,3403,"T2","M5","M502a","M502","GP",0.282947422
"937",29.261579115,27,2702,"T2","M5","M502b","M502","GP",0.888637242
"938",29.381689145,28,2803,"T2","M5","M502b","M502","GP",0.968368988
"939",29.38091948,29,2905,"T2","M5","M502b","M502","GP",1.052219479
"940",29.35088597,30,3006,"T2","M5","M502b","M502","GP",0.448842401
"941",29.310996065,31,3102,"T2","M5","M502b","M502","GP",1.200896994
"942",29.24302975,32,3204,"T2","M5","M502b","M502","GP",0.979991643
"943",29.306745865,33,3305,"T2","M5","M502b","M502","GP",0.657870058
"944",29.252750945,34,3401,"T2","M5","M502b","M502","GP",0.345137176
"945",29.26259676,27,2701,"T2","M5","M502c","M502","GP",0.739411416
"946",29.27355659,28,2802,"T2","M5","M502c","M502","GP",0.805906185
"947",29.238498395,29,2904,"T2","M5","M502c","M502","GP",0.906532191
"948",29.318144085,30,3005,"T2","M5","M502c","M502","GP",0.483276238
"949",29.310961425,31,3101,"T2","M5","M502c","M502","GP",1.050484486
"950",29.212063775,32,3203,"T2","M5","M502c","M502","GP",1.000322638
"951",29.17911644,33,3304,"T2","M5","M502c","M502","GP",0.577633383
"952",29.193431445,34,3406,"T2","M5","M502c","M502","GP",0.205865564
"953",29.46546559,27,2702,"T2","M5","M502d","M502","GP",0.858580906
"954",29.337882505,28,2804,"T2","M5","M502d","M502","GP",0.899568449
"955",29.440479595,29,2905,"T2","M5","M502d","M502","GP",0.906230857
"956",29.40697218,30,3001,"T2","M5","M502d","M502","GP",1.067044022
"957",29.47974485,31,3103,"T2","M5","M502d","M502","GP",1.211282714
"958",29.32747792,32,3204,"T2","M5","M502d","M502","GP",1.026972485
"959",29.406105945,33,3306,"T2","M5","M502d","M502","GP",0.440391908
"960",29.510334855,34,3401,"T2","M5","M502d","M502","GP",0.32203843
"961",30.500038895,27,2701,"T3","M5","M503a","M503","GP",0.842087478
"962",30.477991635,28,2803,"T3","M5","M503a","M503","GP",0.912032276
"963",30.377063855,29,2904,"T3","M5","M503a","M503","GP",0.972705537
"964",30.371860885,30,3006,"T3","M5","M503a","M503","GP",0.310695936
"965",30.28939975,31,3102,"T3","M5","M503a","M503","GP",1.173819398
"966",30.423050125,32,3203,"T3","M5","M503a","M503","GP",1.055279098
"967",30.402037195,33,3305,"T3","M5","M503a","M503","GP",0.682315081
"968",30.36028088,34,3406,"T3","M5","M503a","M503","GP",0.195318384
"969",30.5620949,27,2703,"T3","M5","M503b","M503","GP",0.814153724
"970",30.471864465,28,2804,"T3","M5","M503b","M503","GP",0.890181875
"971",30.50375077,29,2906,"T3","M5","M503b","M503","GP",0.708752165
"972",30.48170673,30,3001,"T3","M5","M503b","M503","GP",1.001970038
"973",30.29375416,31,3103,"T3","M5","M503b","M503","GP",1.104020598
"974",30.32059529,32,3205,"T3","M5","M503b","M503","GP",0.731975261
"975",30.425420885,33,3306,"T3","M5","M503b","M503","GP",0.470748925
"976",30.315561155,34,3402,"T3","M5","M503b","M503","GP",0.327004565
"977",30.52681377,27,2705,"T3","M5","M503c","M503","GP",0.706804145
"978",30.16835582,28,2806,"T3","M5","M503c","M503","GP",0.75888471
"979",30.43520691,29,2902,"T3","M5","M503c","M503","GP",1.036062626
"980",30.46932537,30,3003,"T3","M5","M503c","M503","GP",0.805564204
"981",30.21551191,31,3105,"T3","M5","M503c","M503","GP",0.913046138
"982",30.42712498,32,3201,"T3","M5","M503c","M503","GP",1.048377982
"983",30.57888932,33,3302,"T3","M5","M503c","M503","GP",0.783159394
"984",30.43314977,34,3404,"T3","M5","M503c","M503","GP",0.322774258
"985",30.173532345,27,2705,"T3","M5","M503d","M503","GP",0.855638468
"986",29.985407325,28,2801,"T3","M5","M503d","M503","GP",0.966911226
"987",30.074466325,29,2902,"T3","M5","M503d","M503","GP",1.177374823
"988",30.17272712,30,3004,"T3","M5","M503d","M503","GP",0.656281605
"989",30.11139117,31,3106,"T3","M5","M503d","M503","GP",0.740986336
"990",29.930606265,32,3201,"T3","M5","M503d","M503","GP",1.175435499
"991",29.995470735,33,3303,"T3","M5","M503d","M503","GP",0.941761271
"992",30.033215805,34,3404,"T3","M5","M503d","M503","GP",0.309887138
"993",30.06650846,27,2705,"C","M5","M50Ca","M50C","GP",1.006144348
"994",29.92754295,28,2806,"C","M5","M50Ca","M50C","GP",0.952441784
"995",30.04331947,29,2902,"C","M5","M50Ca","M50C","GP",1.330230557
"996",29.948496655,30,3003,"C","M5","M50Ca","M50C","GP",1.165852199
"997",30.12288274,31,3105,"C","M5","M50Ca","M50C","GP",1.176394459
"998",30.12511244,32,3201,"C","M5","M50Ca","M50C","GP",1.214495902
"999",30.007358035,33,3302,"C","M5","M50Ca","M50C","GP",0.945051116
"1000",30.12240435,34,3404,"C","M5","M50Ca","M50C","GP",0.255903726
"1001",30.0503049,27,2702,"C","M5","M50Cb","M50C","GP",0.910401478
"1002",30.02434929,28,2804,"C","M5","M50Cb","M50C","GP",1.035712104
"1003",30.06914109,29,2905,"C","M5","M50Cb","M50C","GP",1.163755436
"1004",29.99665551,30,3001,"C","M5","M50Cb","M50C","GP",1.240023432
"1005",30.07060262,31,3103,"C","M5","M50Cb","M50C","GP",1.305500452
"1006",29.968110165,32,3204,"C","M5","M50Cb","M50C","GP",1.182407054
"1007",29.92916213,33,3306,"C","M5","M50Cb","M50C","GP",0.446985949
"1008",30.050941335,34,3401,"C","M5","M50Cb","M50C","GP",0.404529449
"1009",31.455521715,27,2701,"C","M5","M50Cc","M50C","GP",0.793158892
"1010",31.294172455,28,2802,"C","M5","M50Cc","M50C","GP",1.035217801
"1011",31.407467295,29,2904,"C","M5","M50Cc","M50C","GP",1.121776926
"1012",31.34936934,30,3005,"C","M5","M50Cc","M50C","GP",0.585062363
"1013",31.379657755,31,3101,"C","M5","M50Cc","M50C","GP",1.361066558
"1014",31.33998551,32,3203,"C","M5","M50Cc","M50C","GP",1.168435209
"1015",31.21168916,33,3304,"C","M5","M50Cc","M50C","GP",0.776828729
"1016",31.225473765,34,3406,"C","M5","M50Cc","M50C","GP",0.194702971
"1017",31.44194396,27,2701,"C","M5","M50Cd","M50C","GP",4.185732468
"1018",31.439874745,28,2803,"C","M5","M50Cd","M50C","GP",4.407358502
"1019",31.36961761,29,2904,"C","M5","M50Cd","M50C","GP",4.997190498
"1020",31.321017275,30,3006,"C","M5","M50Cd","M50C","GP",2.087289897
"1021",31.33250309,31,3102,"C","M5","M50Cd","M50C","GP",4.819519871
"1022",31.37693176,32,3203,"C","M5","M50Cd","M50C","GP",4.959308341
"1023",31.38428689,33,3305,"C","M5","M50Cd","M50C","GP",3.078272878
"1024",31.471049585,34,3407,"C","M5","M50Cd","M50C","GP",1.082588956
"1025",31.435326005,27,2705,"T1","M6","M601a","M601","GP",0.823690294
"1026",31.31575227,28,2806,"T1","M6","M601a","M601","GP",0.820010454
"1027",31.28169072,29,2902,"T1","M6","M601a","M601","GP",1.088375622
"1028",31.390963795,30,3003,"T1","M6","M601a","M601","GP",0.986093214
"1029",31.2608723,31,3105,"T1","M6","M601a","M601","GP",1.135925372
"1030",31.33674537,32,3201,"T1","M6","M601a","M601","GP",1.410527376
"1031",31.36257244,33,3302,"T1","M6","M601a","M601","GP",1.011941105
"1032",31.320709565,34,3404,"T1","M6","M601a","M601","GP",0.468161752
"1033",31.41614239,27,2701,"T1","M6","M601b","M601","GP",1.121824333
"1034",31.288192515,28,2802,"T1","M6","M601b","M601","GP",1.306673951
"1035",31.31369879,29,2904,"T1","M6","M601b","M601","GP",1.447960634
"1036",31.286240605,30,3005,"T1","M6","M601b","M601","GP",0.696197175
"1037",31.229983105,31,3101,"T1","M6","M601b","M601","GP",1.569125095
"1038",31.238778995,32,3203,"T1","M6","M601b","M601","GP",1.395455707
"1039",31.256068605,33,3304,"T1","M6","M601b","M601","GP",0.938069658
"1040",31.235567175,34,3406,"T1","M6","M601b","M601","GP",0.33687789
"1041",31.321951975,27,2704,"T1","M6","M601c","M601","GP",0.921200998
"1042",31.252267745,28,2806,"T1","M6","M601c","M601","GP",0.898135957
"1043",31.316854405,29,2901,"T1","M6","M601c","M601","GP",1.454018196
"1044",31.32580415,30,3003,"T1","M6","M601c","M601","GP",1.077598925
"1045",31.363457575,31,3105,"T1","M6","M601c","M601","GP",1.243643437
"1046",31.21954279,32,3206,"T1","M6","M601c","M601","GP",0.692235481
"1047",31.419540525,33,3302,"T1","M6","M601c","M601","GP",0.827998215
"1048",31.421600225,34,3403,"T1","M6","M601c","M601","GP",0.309805362
"1049",31.336803295,27,2705,"T1","M6","M601d","M601","GP",0.843490883
"1050",31.297544525,28,2801,"T1","M6","M601d","M601","GP",0.928615367
"1051",31.33400728,29,2902,"T1","M6","M601d","M601","GP",1.161288651
"1052",31.294099475,30,3004,"T1","M6","M601d","M601","GP",0.69979832
"1053",31.389877075,31,3106,"T1","M6","M601d","M601","GP",0.897283464
"1054",31.19768445,32,3201,"T1","M6","M601d","M601","GP",1.184604618
"1055",31.313615665,33,3303,"T1","M6","M601d","M601","GP",0.782337733
"1056",31.35893987,34,3404,"T1","M6","M601d","M601","GP",0.273269193
"1057",32.58202413,27,2701,"T2","M6","M602a","M602","GP",0.871503758
"1058",32.555130425,28,2803,"T2","M6","M602a","M602","GP",0.981848479
"1059",32.522805715,29,2904,"T2","M6","M602a","M602","GP",0.973433558
"1060",32.432220355,30,3006,"T2","M6","M602a","M602","GP",0.448460247
"1061",32.53686138,31,3102,"T2","M6","M602a","M602","GP",1.111211509
"1062",32.45448318,32,3203,"T2","M6","M602a","M602","GP",0.927342878
"1063",32.40641242,33,3305,"T2","M6","M602a","M602","GP",0.569398326
"1064",32.40609059,34,3406,"T2","M6","M602a","M602","GP",0.205398307
"1065",32.53658879,27,2706,"T2","M6","M602b","M602","GP",0.680333241
"1066",32.48985324,28,2802,"T2","M6","M602b","M602","GP",0.827677008
"1067",32.54473889,29,2903,"T2","M6","M602b","M602","GP",0.968108591
"1068",32.46202605,30,3005,"T2","M6","M602b","M602","GP",0.496145071
"1069",32.404944755,31,3101,"T2","M6","M602b","M602","GP",1.173485921
"1070",32.376713815,32,3202,"T2","M6","M602b","M602","GP",1.05291605
"1071",32.55712422,33,3304,"T2","M6","M602b","M602","GP",0.631684981
"1072",32.479852835,34,3405,"T2","M6","M602b","M602","GP",0.249823551
"1073",32.53213633,27,2705,"T2","M6","M602c","M602","GP",0.923676793
"1074",32.328447755,28,2801,"T2","M6","M602c","M602","GP",1.02446217
"1075",32.51233687,29,2902,"T2","M6","M602c","M602","GP",1.104025806
"1076",32.466736915,30,3004,"T2","M6","M602c","M602","GP",0.654843023
"1077",32.325335055,31,3106,"T2","M6","M602c","M602","GP",0.777257959
"1078",32.505297345,32,3201,"T2","M6","M602c","M602","GP",1.171414173
"1079",32.47950288,33,3303,"T2","M6","M602c","M602","GP",0.607763511
"1080",32.419153505,34,3404,"T2","M6","M602c","M602","GP",0.215680264
"1081",32.386175265,27,2703,"T2","M6","M602d","M602","GP",0.888675206
"1082",32.39670963,28,2805,"T2","M6","M602d","M602","GP",0.824807792
"1083",32.40149262,29,2906,"T2","M6","M602d","M602","GP",0.77925911
"1084",32.45038575,30,3002,"T2","M6","M602d","M602","GP",1.036417203
"1085",32.339457395,31,3104,"T2","M6","M602d","M602","GP",1.150190638
"1086",32.342868145,32,3205,"T2","M6","M602d","M602","GP",0.869712273
"1087",32.447311195,33,3301,"T2","M6","M602d","M602","GP",0.845496092
"1088",32.413366325,34,3402,"T2","M6","M602d","M602","GP",0.214525411
"1089",32.37944494,27,2704,"T3","M6","M603a","M603","GP",0.906970787
"1090",32.44435799,28,2806,"T3","M6","M603a","M603","GP",0.895527917
"1091",32.462226215,29,2901,"T3","M6","M603a","M603","GP",1.130077712
"1092",32.47530242,30,3003,"T3","M6","M603a","M603","GP",1.037783984
"1093",32.388508985,31,3105,"T3","M6","M603a","M603","GP",1.064479242
"1094",32.38730723,32,3206,"T3","M6","M603a","M603","GP",0.577729589
"1095",32.456493975,33,3302,"T3","M6","M603a","M603","GP",0.702863039
"1096",32.31831103,34,3403,"T3","M6","M603a","M603","GP",0.25641441
"1097",32.55467974,27,2706,"T3","M6","M603b","M603","GP",0.696666052
"1098",32.496222465,28,2801,"T3","M6","M603b","M603","GP",0.840795977
"1099",32.37126328,29,2903,"T3","M6","M603b","M603","GP",0.915626699
"1100",32.56344148,30,3004,"T3","M6","M603b","M603","GP",0.596668734
"1101",32.519777345,31,3106,"T3","M6","M603b","M603","GP",0.763984401
"1102",32.480980655,32,3202,"T3","M6","M603b","M603","GP",1.11410967
"1103",32.28836503,33,3303,"T3","M6","M603b","M603","GP",0.744904933
"1104",32.48209671,34,3405,"T3","M6","M603b","M603","GP",0.243028035
"1105",33.12116363,27,2706,"T3","M6","M603c","M603","GP",0.757758871
"1106",33.08150393,28,2802,"T3","M6","M603c","M603","GP",0.944667494
"1107",33.015058935,29,2903,"T3","M6","M603c","M603","GP",0.998754359
"1108",33.036622965,30,3005,"T3","M6","M603c","M603","GP",0.553893932
"1109",33.05494463,31,3101,"T3","M6","M603c","M603","GP",1.088323283
"1110",33.083059005,32,3202,"T3","M6","M603c","M603","GP",1.062380635
"1111",33.174922625,33,3304,"T3","M6","M603c","M603","GP",0.691953238
"1112",32.98174191,34,3405,"T3","M6","M603c","M603","GP",0.218365571
"1113",33.226481185,27,2702,"T3","M6","M603d","M603","GP",0.988476983
"1114",33.203642755,28,2804,"T3","M6","M603d","M603","GP",1.049554581
"1115",33.158120295,29,2905,"T3","M6","M603d","M603","GP",1.084028306
"1116",33.013744635,30,3001,"T3","M6","M603d","M603","GP",1.298171337
"1117",33.117356915,31,3103,"T3","M6","M603d","M603","GP",1.302669633
"1118",33.008670785,32,3204,"T3","M6","M603d","M603","GP",1.221947054
"1119",33.00910734,33,3306,"T3","M6","M603d","M603","GP",0.544512905
"1120",33.12987064,34,3401,"T3","M6","M603d","M603","GP",0.333176919
"1121",33.27791239,27,2706,"C","M6","M60Ca","M60C","GP",0.740932937
"1122",33.17628505,28,2802,"C","M6","M60Ca","M60C","GP",0.970870946
"1123",33.11838559,29,2903,"C","M6","M60Ca","M60C","GP",0.986513507
"1124",33.141422645,30,3005,"C","M6","M60Ca","M60C","GP",0.528698938
"1125",33.234129785,31,3101,"C","M6","M60Ca","M60C","GP",1.212462029
"1126",33.12939257,32,3202,"C","M6","M60Ca","M60C","GP",1.139945572
"1127",33.21998648,33,3304,"C","M6","M60Ca","M60C","GP",0.597208966
"1128",33.180355475,34,3405,"C","M6","M60Ca","M60C","GP",0.183293141
"1129",33.11741915,27,2704,"C","M6","M60Cb","M60C","GP",0.881581251
"1130",33.13844721,28,2805,"C","M6","M60Cb","M60C","GP",0.833239909
"1131",33.26058838,29,2901,"C","M6","M60Cb","M60C","GP",1.092150286
"1132",33.179211335,30,3002,"C","M6","M60Cb","M60C","GP",0.906363896
"1133",33.230027065,31,3104,"C","M6","M60Cb","M60C","GP",1.011009743
"1134",33.14598954,32,3206,"C","M6","M60Cb","M60C","GP",0.591827351
"1135",33.093841335,33,3301,"C","M6","M60Cb","M60C","GP",0.7884598
"1136",33.25299153,34,3403,"C","M6","M60Cb","M60C","GP",0.222288161
"1137",32.974775725,27,2706,"C","M6","M60Cc","M60C","GP",0.780604495
"1138",33.018056475,28,2801,"C","M6","M60Cc","M60C","GP",0.871976369
"1139",33.21034995,29,2903,"C","M6","M60Cc","M60C","GP",0.994001107
"1140",33.072978985,30,3004,"C","M6","M60Cc","M60C","GP",0.576234368
"1141",33.094313525,31,3106,"C","M6","M60Cc","M60C","GP",0.762573913
"1142",33.130887935,32,3202,"C","M6","M60Cc","M60C","GP",1.088036834
"1143",33.144474,33,3303,"C","M6","M60Cc","M60C","GP",0.726774461
"1144",33.02319064,34,3405,"C","M6","M60Cc","M60C","GP",0.132312243
"1145",33.206904665,27,2705,"C","M6","M60Cd","M60C","GP",0.800510323
"1146",33.0637045,28,2801,"C","M6","M60Cd","M60C","GP",0.948343629
"1147",33.182787155,29,2902,"C","M6","M60Cd","M60C","GP",1.086564897
"1148",33.144113265,30,3004,"C","M6","M60Cd","M60C","GP",0.643200054
"1149",33.13343354,31,3106,"C","M6","M60Cd","M60C","GP",0.73093276
"1150",32.994130505,32,3201,"C","M6","M60Cd","M60C","GP",1.242220902
"1151",33.200718715,33,3303,"C","M6","M60Cd","M60C","GP",0.756793072
"1152",33.16693719,34,3404,"C","M6","M60Cd","M60C","GP",0.238324482
